"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"VPS50_ENSG00000004766",690.594809712683,-0.0561466991743361,0.342465622939438,-0.163948424056172,0.869771745929088,1
"HSPB6_ENSG00000004776",28.9112227864635,0.471811814277612,1.38471419964415,0.340728660397114,0.733307860508243,1
"ARHGAP33_ENSG00000004777",487.37051588098,0.0588180682385222,0.396648958502836,0.14828746421151,0.882115908095919,1
"NDUFAB1_ENSG00000004779",1904.66827219263,0.0149307626702973,0.242188299877058,0.0616493970925786,0.950842038533498,1
"PDK4_ENSG00000004799",79.3335554271344,-0.0781481747263792,0.883880920126667,-0.0884148225704204,0.929546980725046,1
"SLC22A16_ENSG00000004809",0.621893910447317,-3.79632611780814,6.81720229643167,-0.556874499645587,0.577613178469434,1
"ZMYND10_ENSG00000004838",51.4619203567187,0.208082857196346,1.04636678372654,0.198862254070488,0.842370496642419,1
"ABCB5_ENSG00000004846",1.8567285998108,-2.21191723005759,5.24123653105898,-0.422022020366761,0.673008944626665,1
"ARX_ENSG00000004848",2.08561183896314,3.4006557192403,4.97364246431352,0.683735460206561,0.494142227427441,1
"SLC25A13_ENSG00000004864",2871.54149028294,-0.0514896820280002,0.234219143243627,-0.219835498136215,0.82599927230948,1
"ST7_ENSG00000004866",587.64181407148,-0.213408997720837,0.379180567131136,-0.562816283902629,0.573559990703234,1
"CDC27_ENSG00000004897",4886.16416846546,0.0362391880266272,0.201552686781459,0.179800074141016,0.857309525409201,1
"SLC4A1_ENSG00000004939",2.72759800646461,-0.354092383653145,3.79684885292313,-0.0932595416276671,0.925697373059055,1
"CALCR_ENSG00000004948",10.4704245062539,-0.354170705239329,2.32219726744805,-0.152515339762044,0.87878049258851,1
"HCCS_ENSG00000004961",1204.36167053371,-0.0757032476756232,0.276442026246889,-0.273848548657406,0.784201012725384,1
"DVL2_ENSG00000004975",3495.94544030757,0.0790855385672554,0.212672653515791,0.371865104703663,0.709993287350769,1
"PRSS22_ENSG00000005001",1.17142985461913,0.231145267188544,6.55788689605595,0.0352469127406817,0.97188285449394,1
