"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LAS1L_ENSG00000001497",3239.84229137332,0.0166722339414393,0.221173052796844,0.0753809459634006,0.939911618989581,1
"ENPP4_ENSG00000001561",630.073579355648,-0.0895898994103054,0.344927190918503,-0.259735682686359,0.795067666184151,1
"SEMA3F_ENSG00000001617",359.027977757305,0.0566032106349688,0.465663379655434,0.121553923086784,0.903252306845065,1
"CFTR_ENSG00000001626",8.57943454644334,1.44668906925588,2.6582487958764,0.544226361166815,0.586285713702048,1
"ANKIB1_ENSG00000001629",724.201068283621,0.183999202932261,0.32793512215144,0.5610841611753,0.574740165076932,1
"CYP51A1_ENSG00000001630",224.427523553778,-0.277848984665602,0.552084414599632,-0.503272646932256,0.614772594857395,1
"KRIT1_ENSG00000001631",577.897796422543,0.224397039903727,0.357783352097146,0.627186923562608,0.530536713805934,1
"RAD52_ENSG00000002016",562.884833241947,0.498825054544785,0.36530916293385,1.36548738755593,0.172099914528032,1
"MYH16_ENSG00000002079",2.17698240702169,1.33117799183731,4.98431585583794,0.267073361789091,0.789412677081537,1
"BAD_ENSG00000002330",1091.10885603623,-0.187139563483372,0.286592325042739,-0.652981769331976,0.513768031596997,1
"LAP3_ENSG00000002549",1922.25330510461,-0.0404372458275273,0.25459615566337,-0.158828972582736,0.87380362173025,1
"CD99_ENSG00000002586",3707.58282489197,-0.248645622758562,0.210829770848638,-1.17936675526282,0.238252167062336,1
"WNT16_ENSG00000002745",3.62759046247826,0.746299243191854,3.60521530199609,0.207005457559956,0.83600559629911,1
"HECW1_ENSG00000002746",12.925951121296,-1.42363532517655,1.98308952484874,-0.717887572566921,0.47282661108036,1
"MAD1L1_ENSG00000002822",68.8241841575304,-0.316018378543837,0.910358488991392,-0.347136191253581,0.728489005367492,1
"LASP1_ENSG00000002834",1270.05229045616,-0.0371537994121875,0.281281288282422,-0.132087703519343,0.89491492186062,1
"SNX11_ENSG00000002919",819.340654314138,0.0926401765301236,0.313478679503953,0.295523053359536,0.767594344281067,1
"TMEM176A_ENSG00000002933",0.10521854398158,0,7.06685095989142,0,1,1
"M6PR_ENSG00000003056",1194.93121302158,-0.102551895959441,0.276168454294138,-0.371338197266427,0.710385651215682,1
"KLHL13_ENSG00000003096",465.973792654089,-0.113706655564933,0.394388367076339,-0.288311383035605,0.773108394532642,1
"CYP26B1_ENSG00000003137",272.324674792626,0.371583259258527,0.505032128196028,0.735761624880818,0.46187577903818,1
